author_id,dist
1909,"[0.0, 0.0, 0.7032258064516129, 0.0064516129032258064, 0.0, 0.2903225806451613]"
673,"[0.1016949152542373, 0.15932203389830507, 0.04915254237288136, 0.3220338983050847, 0.03559322033898305, 0.33220338983050846]"
2653,"[0.046511627906976744, 0.06976744186046512, 0.4418604651162791, 0.11627906976744186, 0.06976744186046512, 0.2558139534883721]"
2853,"[0.034653465346534656, 0.2079207920792079, 0.15346534653465346, 0.24752475247524752, 0.0891089108910891, 0.26732673267326734]"
1487,"[0.0, 0.10606060606060606, 0.10606060606060606, 0.015151515151515152, 0.06060606060606061, 0.7121212121212122]"
2247,"[0.08225806451612903, 0.1693548387096774, 0.01935483870967742, 0.17096774193548386, 0.01129032258064516, 0.5467741935483871]"
232,"[0.1927710843373494, 0.04819277108433735, 0.0, 0.0, 0.006024096385542169, 0.7530120481927711]"
608,"[0.0, 0.0, 0.3076923076923077, 0.0, 0.0, 0.6923076923076923]"
3049,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5]"
2353,"[0.15354330708661418, 0.03543307086614173, 0.0, 0.0, 0.011811023622047244, 0.7992125984251969]"
2103,"[0.1579961464354528, 0.10982658959537572, 0.0019267822736030828, 0.01348747591522158, 0.030828516377649325, 0.6859344894026975]"
729,"[0.4031746031746032, 0.20317460317460317, 0.006349206349206349, 0.012698412698412698, 0.0, 0.3746031746031746]"
1807,"[0.0, 0.03424657534246575, 0.17123287671232876, 0.0, 0.0, 0.7945205479452054]"
3204,"[0.24, 0.02666666666666667, 0.56, 0.0, 0.05333333333333334, 0.12]"
664,"[0.08108108108108109, 0.0, 0.0, 0.0, 0.0, 0.918918918918919]"
3262,"[0.0, 0.07692307692307693, 0.1794871794871795, 0.10256410256410256, 0.05128205128205128, 0.5897435897435898]"
1257,"[0.34390651085141904, 0.05676126878130217, 0.05843071786310518, 0.025041736227045076, 0.00333889816360601, 0.5125208681135225]"
2407,"[0.0, 0.0, 0.2857142857142857, 0.0, 0.0, 0.7142857142857143]"
644,"[0.038385826771653545, 0.08858267716535433, 0.38484251968503935, 0.03346456692913386, 0.05511811023622047, 0.39960629921259844]"
1942,"[0.031088082901554404, 0.12780656303972365, 0.015544041450777202, 0.28324697754749567, 0.012089810017271158, 0.5302245250431779]"
2439,"[0.0, 0.0, 0.0, 0.0, 0.00949367088607595, 0.990506329113924]"
250,"[0.0, 0.022222222222222223, 0.0, 0.022222222222222223, 0.28888888888888886, 0.6666666666666666]"
3409,"[0.00684931506849315, 0.12100456621004566, 0.773972602739726, 0.01141552511415525, 0.02054794520547945, 0.06621004566210045]"
2782,"[0.002785515320334262, 0.002785515320334262, 0.002785515320334262, 0.07242339832869081, 0.36768802228412256, 0.5515320334261838]"
503,"[0.06542056074766354, 0.0, 0.009345794392523364, 0.0, 0.0, 0.9252336448598131]"
1727,"[0.0, 0.08, 0.0, 0.0, 0.0, 0.92]"
2046,"[0.08620689655172414, 0.15517241379310345, 0.05172413793103448, 0.0, 0.017241379310344827, 0.6896551724137931]"
2015,"[0.0, 0.0, 0.7272727272727273, 0.0, 0.0, 0.2727272727272727]"
3309,"[0.011982570806100218, 0.013071895424836602, 0.46078431372549017, 0.016339869281045753, 0.034858387799564274, 0.46296296296296297]"
1772,"[0.0, 0.03773584905660377, 0.6561844863731656, 0.018867924528301886, 0.023060796645702306, 0.2641509433962264]"
2792,"[0.1765834932821497, 0.1017274472168906, 0.4049904030710173, 0.1785028790786948, 0.019193857965451054, 0.11900191938579655]"
3333,"[0.05619834710743802, 0.07933884297520662, 0.03471074380165289, 0.011570247933884297, 0.27107438016528923, 0.547107438016529]"
2822,"[0.10321969696969698, 0.001893939393939394, 0.019886363636363636, 0.003787878787878788, 0.21117424242424243, 0.6600378787878788]"
2731,"[0.035164835164835165, 0.05274725274725275, 0.2989010989010989, 0.1934065934065934, 0.05054945054945055, 0.36923076923076925]"
2206,"[0.06330472103004292, 0.09656652360515021, 0.30257510729613735, 0.017167381974248927, 0.04291845493562232, 0.47746781115879827]"
3246,"[0.05181347150259067, 0.023316062176165803, 0.06476683937823834, 0.0051813471502590676, 0.02072538860103627, 0.8341968911917098]"
1926,"[0.08705882352941176, 0.2235294117647059, 0.09176470588235294, 0.11529411764705882, 0.05411764705882353, 0.42823529411764705]"
3046,"[0.012987012987012988, 0.23376623376623376, 0.012987012987012988, 0.025974025974025976, 0.03896103896103896, 0.6753246753246753]"
243,"[0.045871559633027525, 0.009174311926605505, 0.027522935779816515, 0.045871559633027525, 0.045871559633027525, 0.8256880733944955]"
1768,"[0.10543130990415335, 0.28434504792332266, 0.2715654952076677, 0.022364217252396165, 0.01597444089456869, 0.3003194888178914]"
3605,"[0.06451612903225806, 0.06451612903225806, 0.5967741935483871, 0.0, 0.0, 0.27419354838709675]"
3093,"[0.234375, 0.1875, 0.0, 0.0, 0.0, 0.578125]"
3072,"[0.5168269230769231, 0.040865384615384616, 0.014423076923076924, 0.019230769230769232, 0.06971153846153846, 0.3389423076923077]"
1956,"[0.2662337662337662, 0.07792207792207792, 0.2305194805194805, 0.0, 0.0, 0.4253246753246753]"
2467,"[0.5100401606425703, 0.0, 0.008032128514056224, 0.060240963855421686, 0.04819277108433735, 0.37349397590361444]"
1426,"[0.10939907550077041, 0.3359013867488444, 0.03543913713405239, 0.0662557781201849, 0.015408320493066256, 0.43759630200308164]"
285,"[0.11475409836065574, 0.05737704918032787, 0.03278688524590164, 0.0, 0.0, 0.7950819672131147]"
1054,"[0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333]"
1100,"[0.5226438188494492, 0.0, 0.0, 0.0, 0.0, 0.4773561811505508]"
3578,"[0.6923076923076923, 0.0, 0.008547008547008548, 0.05128205128205128, 0.0, 0.24786324786324787]"
188,"[0.34375, 0.03125, 0.0, 0.28125, 0.0, 0.34375]"
1026,"[0.24, 0.2, 0.16, 0.08, 0.04, 0.28]"
2060,"[0.18498659517426275, 0.14209115281501342, 0.11528150134048257, 0.040214477211796246, 0.11796246648793565, 0.39946380697050937]"
1977,"[0.02564102564102564, 0.02564102564102564, 0.4358974358974359, 0.0, 0.0, 0.5128205128205128]"
952,"[0.8571428571428571, 0.03571428571428571, 0.03571428571428571, 0.0, 0.0, 0.07142857142857142]"
2936,"[0.05423940149625935, 0.21041147132169577, 0.02899002493765586, 0.01807980049875312, 0.08478802992518704, 0.6034912718204489]"
829,"[0.01291248206599713, 0.0, 0.8952654232424677, 0.0, 0.011477761836441894, 0.08034433285509325]"
1163,"[0.0, 0.0, 0.3333333333333333, 0.16666666666666666, 0.0, 0.5]"
3040,"[0.2542372881355932, 0.13135593220338984, 0.00423728813559322, 0.2245762711864407, 0.0, 0.3855932203389831]"
418,"[0.0, 0.0, 0.09090909090909091, 0.13636363636363635, 0.045454545454545456, 0.7272727272727273]"
3332,"[0.4019607843137255, 0.0392156862745098, 0.0, 0.0625, 0.0196078431372549, 0.47671568627450983]"
816,"[0.05794392523364486, 0.014953271028037384, 0.0, 0.22429906542056074, 0.0, 0.702803738317757]"
857,"[0.38405797101449274, 0.07246376811594203, 0.036231884057971016, 0.0, 0.007246376811594203, 0.5]"
3566,"[0.4339622641509434, 0.05660377358490566, 0.018867924528301886, 0.018867924528301886, 0.03773584905660377, 0.4339622641509434]"
1742,"[0.4563953488372093, 0.07848837209302326, 0.0029069767441860465, 0.046511627906976744, 0.011627906976744186, 0.40406976744186046]"
68,"[0.21114369501466276, 0.03812316715542522, 0.18181818181818182, 0.002932551319648094, 0.011730205278592375, 0.5542521994134897]"
611,"[0.18691588785046728, 0.0, 0.037383177570093455, 0.056074766355140186, 0.0, 0.719626168224299]"
2133,"[0.04918032786885246, 0.2444113263785395, 0.06855439642324888, 0.14903129657228018, 0.026825633383010434, 0.46199701937406856]"
2502,"[0.0, 0.0025906735751295338, 0.9196891191709845, 0.0, 0.02072538860103627, 0.05699481865284974]"
3002,"[0.04827586206896552, 0.041379310344827586, 0.20689655172413793, 0.0, 0.0, 0.7034482758620689]"
2027,"[0.7089552238805971, 0.009328358208955223, 0.09514925373134328, 0.0018656716417910447, 0.0, 0.18470149253731344]"
804,"[0.48, 0.08, 0.0, 0.08, 0.0, 0.36]"
685,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
3076,"[0.006779661016949152, 0.0847457627118644, 0.6745762711864407, 0.0, 0.0, 0.23389830508474577]"
822,"[0.02127659574468085, 0.06382978723404255, 0.06382978723404255, 0.0425531914893617, 0.02127659574468085, 0.7872340425531915]"
1142,"[0.013347022587268994, 0.007186858316221766, 0.008213552361396304, 0.026694045174537988, 0.34496919917864477, 0.5995893223819302]"
3472,"[0.0, 0.012658227848101266, 0.8607594936708861, 0.0, 0.012658227848101266, 0.11392405063291139]"
1882,"[0.0807799442896936, 0.08635097493036212, 0.008356545961002786, 0.03064066852367688, 0.298050139275766, 0.4958217270194986]"
448,"[0.002688172043010753, 0.11827956989247312, 0.3844086021505376, 0.01881720430107527, 0.010752688172043012, 0.4650537634408602]"
456,"[0.014354066985645933, 0.04784688995215311, 0.019138755980861243, 0.0, 0.0, 0.9186602870813397]"
2421,"[0.02258064516129032, 0.0032258064516129032, 0.38870967741935486, 0.0, 0.09838709677419355, 0.4870967741935484]"
3108,"[0.6274509803921569, 0.0392156862745098, 0.0, 0.0392156862745098, 0.0, 0.29411764705882354]"
3236,"[0.11594202898550725, 0.028985507246376812, 0.007246376811594203, 0.021739130434782608, 0.021739130434782608, 0.8043478260869565]"
141,"[0.09523809523809523, 0.12380952380952381, 0.047619047619047616, 0.009523809523809525, 0.02857142857142857, 0.6952380952380952]"
3557,"[0.014354066985645933, 0.10845295055821372, 0.43859649122807015, 0.009569377990430622, 0.03987240829346093, 0.38915470494417864]"
1586,"[0.6912442396313364, 0.0, 0.07373271889400922, 0.03686635944700461, 0.02304147465437788, 0.17511520737327188]"
3113,"[0.09523809523809523, 0.0, 0.23809523809523808, 0.0, 0.14285714285714285, 0.5238095238095238]"
346,"[0.7328767123287672, 0.02054794520547945, 0.0, 0.0, 0.1232876712328767, 0.1232876712328767]"
1219,"[0.054901960784313725, 0.01568627450980392, 0.6823529411764706, 0.00522875816993464, 0.006535947712418301, 0.23529411764705882]"
1291,"[0.003401360544217687, 0.08843537414965986, 0.0, 0.19047619047619047, 0.04081632653061224, 0.6768707482993197]"
150,"[0.04938271604938271, 0.03527336860670194, 0.007054673721340388, 0.0, 0.13227513227513227, 0.7760141093474426]"
820,"[0.46296296296296297, 0.037037037037037035, 0.05555555555555555, 0.0, 0.0, 0.4444444444444444]"
1153,"[0.2954838709677419, 0.014193548387096775, 0.32451612903225807, 0.003870967741935484, 0.03870967741935484, 0.3232258064516129]"
1051,"[0.13541666666666666, 0.0, 0.03125, 0.0, 0.052083333333333336, 0.78125]"
2919,"[0.42328042328042326, 0.021164021164021163, 0.0, 0.0, 0.010582010582010581, 0.544973544973545]"
2678,"[0.02932551319648094, 0.07331378299120235, 0.0469208211143695, 0.14076246334310852, 0.0, 0.7096774193548387]"
2433,"[0.6125, 0.008333333333333333, 0.0, 0.004166666666666667, 0.0, 0.375]"
3194,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
3574,"[0.07796610169491526, 0.17966101694915254, 0.16610169491525423, 0.06440677966101695, 0.020338983050847456, 0.4915254237288136]"
910,"[0.008589835361488905, 0.0164638511095204, 0.0329277022190408, 0.24767358625626343, 0.010021474588403722, 0.6843235504652827]"
3126,"[0.0, 0.0, 0.43478260869565216, 0.0, 0.0, 0.5652173913043478]"
2464,"[0.08103130755064457, 0.19705340699815838, 0.11602209944751381, 0.020257826887661142, 0.09944751381215469, 0.4861878453038674]"
2834,"[0.05342465753424658, 0.06164383561643835, 0.049315068493150684, 0.026027397260273973, 0.0136986301369863, 0.7958904109589041]"
3491,"[0.08196721311475409, 0.04314063848144953, 0.48662640207075064, 0.0, 0.001725625539257981, 0.38654012079378774]"
785,"[0.21428571428571427, 0.11904761904761904, 0.0992063492063492, 0.023809523809523808, 0.011904761904761904, 0.5317460317460317]"
1278,"[0.8011049723756906, 0.0, 0.0, 0.03591160220994475, 0.0, 0.16298342541436464]"
2463,"[0.2127659574468085, 0.0425531914893617, 0.1276595744680851, 0.02127659574468085, 0.0, 0.5957446808510638]"
2032,"[0.5290199809705043, 0.11037107516650808, 0.0, 0.005708848715509039, 0.007611798287345386, 0.3472882968601332]"
3083,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1024,"[0.028, 0.009, 0.015, 0.015, 0.604, 0.329]"
2496,"[0.20754716981132076, 0.16981132075471697, 0.0, 0.1320754716981132, 0.03773584905660377, 0.4528301886792453]"
2155,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2897,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2657,"[0.415041782729805, 0.055710306406685235, 0.03064066852367688, 0.052924791086350974, 0.03899721448467967, 0.40668523676880225]"
569,"[0.17525773195876287, 0.15463917525773196, 0.041237113402061855, 0.05154639175257732, 0.010309278350515464, 0.5670103092783505]"
1319,"[0.008, 0.024, 0.0, 0.0, 0.176, 0.792]"
1457,"[0.4, 0.05714285714285714, 0.014285714285714285, 0.014285714285714285, 0.02857142857142857, 0.4857142857142857]"
1845,"[0.04285714285714286, 0.02857142857142857, 0.1, 0.04285714285714286, 0.0, 0.7857142857142857]"
828,"[0.05194805194805195, 0.19805194805194806, 0.25, 0.08441558441558442, 0.02922077922077922, 0.38636363636363635]"
3109,"[0.10505836575875487, 0.0, 0.0311284046692607, 0.0, 0.0038910505836575876, 0.8599221789883269]"
1676,"[0.02564102564102564, 0.10256410256410256, 0.0641025641025641, 0.01282051282051282, 0.10256410256410256, 0.6923076923076923]"
3209,"[0.006993006993006993, 0.013986013986013986, 0.027972027972027972, 0.0, 0.4965034965034965, 0.45454545454545453]"
2585,"[0.13114754098360656, 0.13114754098360656, 0.16393442622950818, 0.04918032786885246, 0.0, 0.5245901639344263]"
3174,"[0.21649484536082475, 0.005154639175257732, 0.18041237113402062, 0.0, 0.0, 0.5979381443298969]"
1822,"[0.20572916666666666, 0.15885416666666666, 0.140625, 0.07552083333333333, 0.005208333333333333, 0.4140625]"
1878,"[0.07782581840642372, 0.0592958616429895, 0.48610253242742435, 0.04323656578134651, 0.01852995676343422, 0.3150092649783817]"
93,"[0.16666666666666666, 0.19444444444444445, 0.027777777777777776, 0.19444444444444445, 0.027777777777777776, 0.3888888888888889]"
2003,"[0.06885593220338983, 0.1016949152542373, 0.5667372881355932, 0.06673728813559322, 0.012711864406779662, 0.1832627118644068]"
1184,"[0.0196078431372549, 0.0392156862745098, 0.8464052287581699, 0.00980392156862745, 0.0032679738562091504, 0.08169934640522876]"
2688,"[0.2690166975881262, 0.09276437847866419, 0.023191094619666047, 0.04452690166975881, 0.0686456400742115, 0.5018552875695733]"
290,"[0.30666666666666664, 0.16, 0.0, 0.04, 0.02666666666666667, 0.4666666666666667]"
1317,"[0.5, 0.0, 0.25, 0.0, 0.0, 0.25]"
2061,"[0.125, 0.0, 0.0, 0.0, 0.0, 0.875]"
208,"[0.005025125628140704, 0.3065326633165829, 0.11557788944723618, 0.03015075376884422, 0.0, 0.542713567839196]"
2458,"[0.17690875232774675, 0.12104283054003724, 0.01303538175046555, 0.01303538175046555, 0.024208566108007448, 0.6517690875232774]"
482,"[0.07017543859649122, 0.0, 0.0, 0.0, 0.0, 0.9298245614035088]"
2868,"[0.0, 0.3384615384615385, 0.18461538461538463, 0.18461538461538463, 0.0, 0.2923076923076923]"
1215,"[0.0, 0.0, 0.3858695652173913, 0.0, 0.010869565217391304, 0.6032608695652174]"
2273,"[0.0, 0.16714697406340057, 0.1786743515850144, 0.008645533141210375, 0.020172910662824207, 0.6253602305475504]"
1081,"[0.0, 0.13333333333333333, 0.03333333333333333, 0.4666666666666667, 0.13333333333333333, 0.23333333333333334]"
1495,"[0.44155844155844154, 0.0, 0.0, 0.0, 0.0, 0.5584415584415584]"
42,"[0.0, 0.02912621359223301, 0.04854368932038835, 0.3106796116504854, 0.05825242718446602, 0.5533980582524272]"
3034,"[0.0, 0.2727272727272727, 0.18181818181818182, 0.0, 0.0, 0.5454545454545454]"
1096,"[0.04027777777777778, 0.18888888888888888, 0.1125, 0.4041666666666667, 0.006944444444444444, 0.24722222222222223]"
1719,"[0.0, 0.2981366459627329, 0.11801242236024845, 0.14906832298136646, 0.012422360248447204, 0.422360248447205]"
2582,"[0.033707865168539325, 0.09630818619582665, 0.12038523274478331, 0.48796147672552165, 0.012841091492776886, 0.24879614767255218]"
2523,"[0.16352201257861634, 0.10062893081761007, 0.0880503144654088, 0.006289308176100629, 0.0, 0.6415094339622641]"
2382,"[0.061764705882352944, 0.10588235294117647, 0.026470588235294117, 0.08235294117647059, 0.008823529411764706, 0.7147058823529412]"
2309,"[0.13333333333333333, 0.06666666666666667, 0.4, 0.06666666666666667, 0.0, 0.3333333333333333]"
3167,"[0.02127659574468085, 0.04642166344294004, 0.0038684719535783366, 0.0, 0.005802707930367505, 0.9226305609284333]"
209,"[0.0, 0.25, 0.0, 0.0, 0.03571428571428571, 0.7142857142857143]"
1430,"[0.31343283582089554, 0.2835820895522388, 0.04477611940298507, 0.029850746268656716, 0.04477611940298507, 0.2835820895522388]"
1706,"[0.158311345646438, 0.002638522427440633, 0.40633245382585753, 0.0, 0.03430079155672823, 0.39841688654353563]"
708,"[0.003289473684210526, 0.16776315789473684, 0.15460526315789475, 0.029605263157894735, 0.039473684210526314, 0.6052631578947368]"
1886,"[0.21153846153846154, 0.23076923076923078, 0.02564102564102564, 0.038461538461538464, 0.00641025641025641, 0.48717948717948717]"
844,"[0.5398058252427185, 0.013592233009708738, 0.001941747572815534, 0.040776699029126215, 0.02912621359223301, 0.37475728155339805]"
2025,"[0.0, 0.0011961722488038277, 0.8504784688995215, 0.0, 0.0011961722488038277, 0.1471291866028708]"
568,"[0.04054054054054054, 0.013513513513513514, 0.25675675675675674, 0.013513513513513514, 0.0, 0.6756756756756757]"
3180,"[0.17391304347826086, 0.18478260869565216, 0.03260869565217391, 0.0, 0.010869565217391304, 0.5978260869565217]"
1453,"[0.08524590163934426, 0.08852459016393442, 0.12786885245901639, 0.013114754098360656, 0.2360655737704918, 0.4491803278688525]"
1225,"[0.0070921985815602835, 0.02127659574468085, 0.2127659574468085, 0.5460992907801419, 0.0070921985815602835, 0.20567375886524822]"
653,"[0.024804177545691905, 0.0039164490861618795, 0.020887728459530026, 0.0, 0.033942558746736295, 0.9164490861618799]"
2113,"[0.42447257383966247, 0.012658227848101266, 0.0, 0.015189873417721518, 0.16877637130801687, 0.3789029535864979]"
597,"[0.0018726591760299626, 0.020599250936329586, 0.6910112359550562, 0.013108614232209739, 0.015917602996254682, 0.25749063670411987]"
118,"[0.046153846153846156, 0.038461538461538464, 0.11730769230769231, 0.18269230769230768, 0.18076923076923077, 0.4346153846153846]"
1541,"[0.0, 0.05, 0.2875, 0.3125, 0.0125, 0.3375]"
2166,"[0.04225352112676056, 0.1267605633802817, 0.10328638497652583, 0.014084507042253521, 0.00782472613458529, 0.7057902973395931]"
3454,"[0.045454545454545456, 0.006493506493506494, 0.7467532467532467, 0.006493506493506494, 0.0, 0.19480519480519481]"
3310,"[0.030303030303030304, 0.015151515151515152, 0.015151515151515152, 0.07575757575757576, 0.09090909090909091, 0.7727272727272727]"
2540,"[0.13259668508287292, 0.055248618784530384, 0.03314917127071823, 0.019337016574585635, 0.04419889502762431, 0.7154696132596685]"
